match_id,SetNo,GameNo,game_start,game_end,server_name
2011-frenchopen-1403,4,7,34,45,Viktor Troicki
2011-frenchopen-1403,4,8,46,50,Andy Murray
2011-frenchopen-1403,5,1,1,10,Viktor Troicki
2011-frenchopen-1403,5,2,11,16,Andy Murray
2011-frenchopen-1403,5,3,17,28,Viktor Troicki
2011-frenchopen-1403,5,4,29,32,Andy Murray
2011-frenchopen-1403,5,5,33,36,Viktor Troicki
2011-frenchopen-1403,5,6,37,44,Andy Murray
2011-frenchopen-1403,5,7,45,52,Viktor Troicki
2011-frenchopen-1403,5,8,53,56,Andy Murray
2011-frenchopen-1403,5,9,57,62,Viktor Troicki
2011-frenchopen-1403,5,10,63,67,Andy Murray
2011-frenchopen-1403,5,11,68,73,Viktor Troicki
2011-frenchopen-1403,5,12,74,81,Andy Murray
2011-frenchopen-1404,1,1,1,4,Alejandro Falla
2011-frenchopen-1404,1,2,5,10,Juan Ignacio Chela
2011-frenchopen-1404,1,3,11,16,Alejandro Falla
2011-frenchopen-1404,1,4,17,20,Juan Ignacio Chela
2011-frenchopen-1404,1,5,21,26,Alejandro Falla
2011-frenchopen-1404,1,6,27,38,Juan Ignacio Chela
2011-frenchopen-1404,1,7,39,42,Alejandro Falla
2011-frenchopen-1404,1,8,43,47,Juan Ignacio Chela
2011-frenchopen-1404,1,9,48,53,Alejandro Falla
2011-frenchopen-1404,1,10,54,59,Juan Ignacio Chela
2011-frenchopen-1404,2,1,1,5,Alejandro Falla
2011-frenchopen-1404,2,2,6,10,Juan Ignacio Chela
2011-frenchopen-1404,2,3,11,20,Alejandro Falla
2011-frenchopen-1404,2,4,21,28,Juan Ignacio Chela
2011-frenchopen-1404,2,5,29,32,Alejandro Falla
2011-frenchopen-1404,2,6,33,36,Juan Ignacio Chela
2011-frenchopen-1404,2,7,37,42,Alejandro Falla
2011-frenchopen-1404,2,8,43,48,Juan Ignacio Chela
2011-frenchopen-1404,3,1,1,4,Alejandro Falla
2011-frenchopen-1404,3,2,5,10,Juan Ignacio Chela
2011-frenchopen-1404,3,3,11,22,Alejandro Falla
2011-frenchopen-1404,3,4,23,27,Juan Ignacio Chela
2011-frenchopen-1404,3,5,28,32,Alejandro Falla
2011-frenchopen-1404,3,6,33,38,Juan Ignacio Chela
2011-frenchopen-1404,3,7,39,46,Alejandro Falla
2011-frenchopen-1404,4,1,1,5,Juan Ignacio Chela
2011-frenchopen-1404,4,2,6,13,Alejandro Falla
2011-frenchopen-1404,4,3,14,18,Juan Ignacio Chela
2011-frenchopen-1404,4,4,19,24,Alejandro Falla
2011-frenchopen-1404,4,5,25,32,Juan Ignacio Chela
2011-frenchopen-1404,4,6,33,40,Alejandro Falla
2011-frenchopen-1404,4,7,41,44,Juan Ignacio Chela
2011-frenchopen-1404,4,8,45,49,Alejandro Falla
2011-frenchopen-1404,4,9,50,69,Juan Ignacio Chela
2011-frenchopen-1404,4,10,70,75,Alejandro Falla
2011-frenchopen-1404,4,11,76,83,Juan Ignacio Chela
2011-frenchopen-1404,4,12,84,91,Alejandro Falla
2011-frenchopen-1404,4,13,92,103,Juan Ignacio Chela
2011-frenchopen-1404,5,1,1,6,Alejandro Falla
2011-frenchopen-1404,5,2,7,14,Juan Ignacio Chela
2011-frenchopen-1404,5,3,15,24,Alejandro Falla
2011-frenchopen-1404,5,4,25,36,Juan Ignacio Chela
2011-frenchopen-1404,5,5,37,40,Alejandro Falla
2011-frenchopen-1404,5,6,41,46,Juan Ignacio Chela
2011-frenchopen-1404,5,7,47,51,Alejandro Falla
2011-frenchopen-1404,5,8,52,57,Juan Ignacio Chela
2011-frenchopen-1405,1,1,1,12,David Ferrer
2011-frenchopen-1405,1,2,13,16,Gael Monfils
2011-frenchopen-1405,1,3,17,21,David Ferrer
2011-frenchopen-1405,1,4,22,26,Gael Monfils
2011-frenchopen-1405,1,5,27,32,David Ferrer
2011-frenchopen-1405,1,6,33,37,Gael Monfils
2011-frenchopen-1405,1,7,38,49,David Ferrer
2011-frenchopen-1405,1,8,50,55,Gael Monfils
2011-frenchopen-1405,1,9,56,61,David Ferrer
2011-frenchopen-1405,1,10,62,66,Gael Monfils
2011-frenchopen-1405,2,1,1,10,David Ferrer
2011-frenchopen-1405,2,2,11,15,Gael Monfils
2011-frenchopen-1405,2,3,16,19,David Ferrer
2011-frenchopen-1405,2,4,20,25,Gael Monfils
2011-frenchopen-1405,2,5,26,31,David Ferrer
2011-frenchopen-1405,2,6,32,37,Gael Monfils
2011-frenchopen-1405,2,7,38,45,David Ferrer
2011-frenchopen-1405,2,8,46,51,Gael Monfils
2011-frenchopen-1405,3,1,1,5,David Ferrer
2011-frenchopen-1405,3,2,6,9,Gael Monfils
2011-frenchopen-1405,3,3,10,14,David Ferrer
2011-frenchopen-1405,3,4,15,22,Gael Monfils
2011-frenchopen-1405,3,5,23,27,David Ferrer
2011-frenchopen-1405,3,6,28,33,Gael Monfils
2011-frenchopen-1405,3,7,34,38,David Ferrer
2011-frenchopen-1405,3,8,39,43,Gael Monfils
2011-frenchopen-1405,3,9,44,49,David Ferrer
2011-frenchopen-1405,3,10,50,54,Gael Monfils
2011-frenchopen-1405,3,11,55,68,David Ferrer
2011-frenchopen-1405,3,12,69,74,Gael Monfils
2011-frenchopen-1405,4,1,1,12,David Ferrer
2011-frenchopen-1405,4,2,13,20,Gael Monfils
2011-frenchopen-1405,4,3,21,26,David Ferrer
2011-frenchopen-1405,4,4,27,32,Gael Monfils
2011-frenchopen-1405,4,5,33,37,David Ferrer
2011-frenchopen-1405,4,6,38,41,Gael Monfils
2011-frenchopen-1405,4,7,42,47,David Ferrer
2011-frenchopen-1405,5,1,1,8,Gael Monfils
2011-frenchopen-1405,5,2,9,13,David Ferrer
2011-frenchopen-1405,5,3,14,19,Gael Monfils
2011-frenchopen-1405,5,4,20,29,David Ferrer
2011-frenchopen-1405,5,5,30,35,Gael Monfils
2011-frenchopen-1405,5,6,36,40,David Ferrer
2011-frenchopen-1405,5,7,41,45,Gael Monfils
2011-frenchopen-1405,5,8,46,51,David Ferrer
2011-frenchopen-1405,5,9,52,59,Gael Monfils
2011-frenchopen-1405,5,10,60,63,David Ferrer
2011-frenchopen-1405,5,11,64,67,Gael Monfils
2011-frenchopen-1405,5,12,68,77,David Ferrer
2011-frenchopen-1405,5,13,78,87,Gael Monfils
2011-frenchopen-1405,5,14,88,91,David Ferrer
2011-frenchopen-1406,1,1,1,4,Roger Federer
2011-frenchopen-1406,1,2,5,8,Stanislas Wawrinka
2011-frenchopen-1406,1,3,9,14,Roger Federer
2011-frenchopen-1406,1,4,15,18,Stanislas Wawrinka
2011-frenchopen-1406,1,5,19,22,Roger Federer
2011-frenchopen-1406,1,6,23,27,Stanislas Wawrinka
2011-frenchopen-1406,1,7,28,33,Roger Federer
2011-frenchopen-1406,1,8,34,38,Stanislas Wawrinka
2011-frenchopen-1406,1,9,39,44,Roger Federer
2011-frenchopen-1406,2,1,1,10,Stanislas Wawrinka
2011-frenchopen-1406,2,2,11,14,Roger Federer
2011-frenchopen-1406,2,3,15,20,Stanislas Wawrinka
2011-frenchopen-1406,2,4,21,25,Roger Federer
2011-frenchopen-1406,2,5,26,31,Stanislas Wawrinka
2011-frenchopen-1406,2,6,32,37,Roger Federer
2011-frenchopen-1406,2,7,38,42,Stanislas Wawrinka
2011-frenchopen-1406,2,8,43,46,Roger Federer
2011-frenchopen-1406,3,1,1,8,Stanislas Wawrinka
2011-frenchopen-1406,3,2,9,14,Roger Federer
2011-frenchopen-1406,3,3,15,19,Stanislas Wawrinka
2011-frenchopen-1406,3,4,20,24,Roger Federer
2011-frenchopen-1406,3,5,25,29,Stanislas Wawrinka
2011-frenchopen-1406,3,6,30,33,Roger Federer
2011-frenchopen-1406,3,7,34,39,Stanislas Wawrinka
2011-frenchopen-1406,3,8,40,44,Roger Federer
2011-frenchopen-1406,3,9,45,48,Stanislas Wawrinka
2011-frenchopen-1406,3,10,49,54,Roger Federer
2011-frenchopen-1406,3,11,55,64,Stanislas Wawrinka
2011-frenchopen-1406,3,12,65,70,Roger Federer
2011-frenchopen-1407,1,1,1,4,Albert Montanes
2011-frenchopen-1407,1,2,5,9,Fabio Fognini
2011-frenchopen-1407,1,3,10,13,Albert Montanes
2011-frenchopen-1407,1,4,14,17,Fabio Fognini
2011-frenchopen-1407,1,5,18,25,Albert Montanes
2011-frenchopen-1407,1,6,26,30,Fabio Fognini
2011-frenchopen-1407,1,7,31,42,Albert Montanes
2011-frenchopen-1407,1,8,43,48,Fabio Fognini
2011-frenchopen-1407,1,9,49,53,Albert Montanes
2011-frenchopen-1407,1,10,54,61,Fabio Fognini
2011-frenchopen-1407,2,1,1,6,Albert Montanes
2011-frenchopen-1407,2,2,7,12,Fabio Fognini
2011-frenchopen-1407,2,3,13,18,Albert Montanes
2011-frenchopen-1407,2,4,19,22,Fabio Fognini
2011-frenchopen-1407,2,5,23,28,Albert Montanes
2011-frenchopen-1407,2,6,29,38,Fabio Fognini
2011-frenchopen-1407,2,7,39,42,Albert Montanes
2011-frenchopen-1407,2,8,43,47,Fabio Fognini
2011-frenchopen-1407,2,9,48,51,Albert Montanes
2011-frenchopen-1407,2,10,52,55,Fabio Fognini
2011-frenchopen-1407,3,1,1,8,Albert Montanes
2011-frenchopen-1407,3,2,9,13,Fabio Fognini
2011-frenchopen-1407,3,3,14,23,Albert Montanes
2011-frenchopen-1407,3,4,24,29,Fabio Fognini
2011-frenchopen-1407,3,5,30,35,Albert Montanes
2011-frenchopen-1407,3,6,36,41,Fabio Fognini
2011-frenchopen-1407,3,7,42,45,Albert Montanes
2011-frenchopen-1407,3,8,46,63,Fabio Fognini
2011-frenchopen-1407,3,9,64,68,Albert Montanes
2011-frenchopen-1407,4,1,1,6,Fabio Fognini
2011-frenchopen-1407,4,2,7,11,Albert Montanes
2011-frenchopen-1407,4,3,12,19,Fabio Fognini
2011-frenchopen-1407,4,4,20,25,Albert Montanes
2011-frenchopen-1407,4,5,26,31,Fabio Fognini
2011-frenchopen-1407,4,6,32,36,Albert Montanes
2011-frenchopen-1407,4,7,37,46,Fabio Fognini
2011-frenchopen-1407,4,8,47,54,Albert Montanes
2011-frenchopen-1407,4,9,55,59,Fabio Fognini
2011-frenchopen-1407,5,1,1,4,Albert Montanes
2011-frenchopen-1407,5,2,5,9,Fabio Fognini
2011-frenchopen-1407,5,3,10,14,Albert Montanes
2011-frenchopen-1407,5,4,15,28,Fabio Fognini
2011-frenchopen-1407,5,5,29,34,Albert Montanes
2011-frenchopen-1407,5,6,35,39,Fabio Fognini
2011-frenchopen-1407,5,7,40,44,Albert Montanes
2011-frenchopen-1407,5,8,45,50,Fabio Fognini
2011-frenchopen-1407,5,9,51,60,Albert Montanes
2011-frenchopen-1407,5,10,61,65,Fabio Fognini
2011-frenchopen-1407,5,11,66,73,Albert Montanes
2011-frenchopen-1407,5,12,74,78,Fabio Fognini
2011-frenchopen-1407,5,13,79,82,Albert Montanes
2011-frenchopen-1407,5,14,83,88,Fabio Fognini
2011-frenchopen-1407,5,15,89,93,Albert Montanes
2011-frenchopen-1407,5,16,94,105,Fabio Fognini
2011-frenchopen-1407,5,17,106,113,Albert Montanes
2011-frenchopen-1407,5,18,114,123,Fabio Fognini
2011-frenchopen-1407,5,19,124,128,Albert Montanes
2011-frenchopen-1407,5,20,129,134,Fabio Fognini
2011-frenchopen-1408,1,1,1,6,Richard Gasquet
2011-frenchopen-1408,1,2,7,11,Novak Djokovic
2011-frenchopen-1408,1,3,12,16,Richard Gasquet
2011-frenchopen-1408,1,4,17,20,Novak Djokovic
2011-frenchopen-1408,1,5,21,26,Richard Gasquet
2011-frenchopen-1408,1,6,27,36,Novak Djokovic
2011-frenchopen-1408,1,7,37,40,Richard Gasquet
2011-frenchopen-1408,1,8,41,44,Novak Djokovic
2011-frenchopen-1408,1,9,45,49,Richard Gasquet
2011-frenchopen-1408,1,10,50,54,Novak Djokovic
2011-frenchopen-1408,2,1,1,6,Richard Gasquet
2011-frenchopen-1408,2,2,7,10,Novak Djokovic
2011-frenchopen-1408,2,3,11,18,Richard Gasquet
2011-frenchopen-1408,2,4,19,23,Novak Djokovic
2011-frenchopen-1408,2,5,24,29,Richard Gasquet
2011-frenchopen-1408,2,6,30,34,Novak Djokovic
2011-frenchopen-1408,2,7,35,38,Richard Gasquet
2011-frenchopen-1408,2,8,39,43,Novak Djokovic
2011-frenchopen-1408,2,9,44,48,Richard Gasquet
2011-frenchopen-1408,2,10,49,52,Novak Djokovic
2011-frenchopen-1408,3,1,1,6,Richard Gasquet
2011-frenchopen-1408,3,2,7,11,Novak Djokovic
2011-frenchopen-1408,3,3,12,19,Richard Gasquet
2011-frenchopen-1408,3,4,20,23,Novak Djokovic
2011-frenchopen-1408,3,5,24,28,Richard Gasquet
2011-frenchopen-1408,3,6,29,33,Novak Djokovic
2011-frenchopen-1408,3,7,34,45,Richard Gasquet
2011-frenchopen-1408,3,8,46,50,Novak Djokovic
2011-frenchopen-1501,1,1,1,6,Robin Soderling
2011-frenchopen-1501,1,2,7,12,Rafael Nadal
2011-frenchopen-1501,1,3,13,18,Robin Soderling
2011-frenchopen-1501,1,4,19,24,Rafael Nadal
2011-frenchopen-1501,1,5,25,32,Robin Soderling
2011-frenchopen-1501,1,6,33,38,Rafael Nadal
2011-frenchopen-1501,1,7,39,43,Robin Soderling
2011-frenchopen-1501,1,8,44,48,Rafael Nadal
2011-frenchopen-1501,1,9,49,53,Robin Soderling
2011-frenchopen-1501,1,10,54,59,Rafael Nadal
2011-frenchopen-1501,2,1,1,6,Robin Soderling
2011-frenchopen-1501,2,2,7,12,Rafael Nadal
2011-frenchopen-1501,2,3,13,18,Robin Soderling
2011-frenchopen-1501,2,4,19,23,Rafael Nadal
2011-frenchopen-1501,2,5,24,28,Robin Soderling
2011-frenchopen-1501,2,6,29,33,Rafael Nadal
2011-frenchopen-1501,2,7,34,39,Robin Soderling
2011-frenchopen-1501,3,1,1,6,Rafael Nadal
2011-frenchopen-1501,3,2,7,12,Robin Soderling
2011-frenchopen-1501,3,3,13,18,Rafael Nadal
2011-frenchopen-1501,3,4,19,23,Robin Soderling
2011-frenchopen-1501,3,5,24,28,Rafael Nadal
2011-frenchopen-1501,3,6,29,36,Robin Soderling
2011-frenchopen-1501,3,7,37,42,Rafael Nadal
2011-frenchopen-1501,3,8,43,47,Robin Soderling
2011-frenchopen-1501,3,9,48,52,Rafael Nadal
2011-frenchopen-1501,3,10,53,58,Robin Soderling
2011-frenchopen-1501,3,11,59,70,Rafael Nadal
2011-frenchopen-1501,3,12,71,76,Robin Soderling
2011-frenchopen-1501,3,13,77,86,Rafael Nadal
2011-frenchopen-1502,1,1,1,8,Andy Murray
2011-frenchopen-1502,1,2,9,13,Juan Ignacio Chela
2011-frenchopen-1502,1,3,14,21,Andy Murray
2011-frenchopen-1502,1,4,22,26,Juan Ignacio Chela
2011-frenchopen-1502,1,5,27,34,Andy Murray
2011-frenchopen-1502,1,6,35,39,Juan Ignacio Chela
2011-frenchopen-1502,1,7,40,43,Andy Murray
2011-frenchopen-1502,1,8,44,49,Juan Ignacio Chela
2011-frenchopen-1502,1,9,50,59,Andy Murray
2011-frenchopen-1502,1,10,60,69,Juan Ignacio Chela
2011-frenchopen-1502,1,11,70,77,Andy Murray
2011-frenchopen-1502,1,12,78,83,Juan Ignacio Chela
2011-frenchopen-1502,1,13,84,92,Andy Murray
2011-frenchopen-1502,2,1,1,6,Juan Ignacio Chela
2011-frenchopen-1502,2,2,7,16,Andy Murray
2011-frenchopen-1502,2,3,17,28,Juan Ignacio Chela
2011-frenchopen-1502,2,4,29,32,Andy Murray
2011-frenchopen-1502,2,5,33,38,Juan Ignacio Chela
2011-frenchopen-1502,2,6,39,44,Andy Murray
2011-frenchopen-1502,2,7,45,52,Juan Ignacio Chela
2011-frenchopen-1502,2,8,53,62,Andy Murray
2011-frenchopen-1502,2,9,63,70,Juan Ignacio Chela
2011-frenchopen-1502,2,10,71,76,Andy Murray
2011-frenchopen-1502,2,11,77,84,Juan Ignacio Chela
2011-frenchopen-1502,2,12,85,90,Andy Murray
2011-frenchopen-1502,3,1,1,4,Juan Ignacio Chela
2011-frenchopen-1502,3,2,5,12,Andy Murray
2011-frenchopen-1502,3,3,13,20,Juan Ignacio Chela
2011-frenchopen-1502,3,4,21,24,Andy Murray
2011-frenchopen-1502,3,5,25,30,Juan Ignacio Chela
2011-frenchopen-1502,3,6,31,35,Andy Murray
2011-frenchopen-1502,3,7,36,43,Juan Ignacio Chela
2011-frenchopen-1502,3,8,44,51,Andy Murray
2011-frenchopen-1503,1,1,1,6,Roger Federer
2011-frenchopen-1503,1,2,7,11,Gael Monfils
2011-frenchopen-1503,1,3,12,15,Roger Federer
2011-frenchopen-1503,1,4,16,21,Gael Monfils
2011-frenchopen-1503,1,5,22,25,Roger Federer
2011-frenchopen-1503,1,6,26,33,Gael Monfils
2011-frenchopen-1503,1,7,34,39,Roger Federer
2011-frenchopen-1503,1,8,40,53,Gael Monfils
2011-frenchopen-1503,1,9,54,57,Roger Federer
2011-frenchopen-1503,1,10,58,62,Gael Monfils
2011-frenchopen-1503,2,1,1,6,Roger Federer
2011-frenchopen-1503,2,2,7,11,Gael Monfils
2011-frenchopen-1503,2,3,12,16,Roger Federer
2011-frenchopen-1503,2,4,17,22,Gael Monfils
2011-frenchopen-1503,2,5,23,28,Roger Federer
2011-frenchopen-1503,2,6,29,40,Gael Monfils
2011-frenchopen-1503,2,7,41,44,Roger Federer
2011-frenchopen-1503,2,8,45,49,Gael Monfils
2011-frenchopen-1503,2,9,50,55,Roger Federer
2011-frenchopen-1503,3,1,1,16,Gael Monfils
2011-frenchopen-1503,3,2,17,20,Roger Federer
2011-frenchopen-1503,3,3,21,26,Gael Monfils
2011-frenchopen-1503,3,4,27,32,Roger Federer
2011-frenchopen-1503,3,5,33,36,Gael Monfils
2011-frenchopen-1503,3,6,37,42,Roger Federer
2011-frenchopen-1503,3,7,43,52,Gael Monfils
2011-frenchopen-1503,3,8,53,56,Roger Federer
2011-frenchopen-1503,3,9,57,72,Gael Monfils
2011-frenchopen-1503,3,10,73,78,Roger Federer
2011-frenchopen-1503,3,11,79,88,Gael Monfils
2011-frenchopen-1503,3,12,89,94,Roger Federer
2011-frenchopen-1503,3,13,95,104,Gael Monfils
2011-frenchopen-1601,1,1,1,5,Andy Murray
2011-frenchopen-1601,1,2,6,11,Rafael Nadal
2011-frenchopen-1601,1,3,12,19,Andy Murray
2011-frenchopen-1601,1,4,20,33,Rafael Nadal
2011-frenchopen-1601,1,5,34,38,Andy Murray
2011-frenchopen-1601,1,6,39,43,Rafael Nadal
2011-frenchopen-1601,1,7,44,49,Andy Murray
2011-frenchopen-1601,1,8,50,55,Rafael Nadal
2011-frenchopen-1601,1,9,56,60,Andy Murray
2011-frenchopen-1601,1,10,61,72,Rafael Nadal
2011-frenchopen-1601,2,1,1,8,Andy Murray
2011-frenchopen-1601,2,2,9,18,Rafael Nadal
2011-frenchopen-1601,2,3,19,22,Andy Murray
2011-frenchopen-1601,2,4,23,27,Rafael Nadal
2011-frenchopen-1601,2,5,28,32,Andy Murray
2011-frenchopen-1601,2,6,33,38,Rafael Nadal
2011-frenchopen-1601,2,7,39,50,Andy Murray
2011-frenchopen-1601,2,8,51,56,Rafael Nadal
2011-frenchopen-1601,2,9,57,62,Andy Murray
2011-frenchopen-1601,2,10,63,66,Rafael Nadal
2011-frenchopen-1601,2,11,67,78,Andy Murray
2011-frenchopen-1601,2,12,79,82,Rafael Nadal
2011-frenchopen-1601,3,1,1,5,Andy Murray
2011-frenchopen-1601,3,2,6,10,Rafael Nadal
2011-frenchopen-1601,3,3,11,16,Andy Murray
2011-frenchopen-1601,3,4,17,28,Rafael Nadal
2011-frenchopen-1601,3,5,29,34,Andy Murray
2011-frenchopen-1601,3,6,35,42,Rafael Nadal
2011-frenchopen-1601,3,7,43,47,Andy Murray
2011-frenchopen-1601,3,8,48,59,Rafael Nadal
2011-frenchopen-1601,3,9,60,65,Andy Murray
2011-frenchopen-1601,3,10,66,69,Rafael Nadal
2011-frenchopen-1602,1,1,1,6,Novak Djokovic
2011-frenchopen-1602,1,2,7,11,Roger Federer
2011-frenchopen-1602,1,3,12,29,Novak Djokovic
2011-frenchopen-1602,1,4,30,33,Roger Federer
2011-frenchopen-1602,1,5,34,41,Novak Djokovic
2011-frenchopen-1602,1,6,42,46,Roger Federer
2011-frenchopen-1602,1,7,47,51,Novak Djokovic
2011-frenchopen-1602,1,8,52,55,Roger Federer
2011-frenchopen-1602,1,9,56,61,Novak Djokovic
2011-frenchopen-1602,1,10,62,69,Roger Federer
2011-frenchopen-1602,1,11,70,75,Novak Djokovic
2011-frenchopen-1602,1,12,76,81,Roger Federer
2011-frenchopen-1602,1,13,82,93,Novak Djokovic
2011-frenchopen-1602,2,1,1,8,Roger Federer
2011-frenchopen-1602,2,2,9,13,Novak Djokovic
2011-frenchopen-1602,2,3,14,17,Roger Federer
2011-frenchopen-1602,2,4,18,25,Novak Djokovic
2011-frenchopen-1602,2,5,26,30,Roger Federer
2011-frenchopen-1602,2,6,31,44,Novak Djokovic
2011-frenchopen-1602,2,7,45,50,Roger Federer
2011-frenchopen-1602,2,8,51,62,Novak Djokovic
2011-frenchopen-1602,2,9,63,70,Roger Federer
2011-frenchopen-1602,3,1,1,8,Novak Djokovic
2011-frenchopen-1602,3,2,9,14,Roger Federer
2011-frenchopen-1602,3,3,15,20,Novak Djokovic
2011-frenchopen-1602,3,4,21,28,Roger Federer
2011-frenchopen-1602,3,5,29,36,Novak Djokovic
2011-frenchopen-1602,3,6,37,41,Roger Federer
2011-frenchopen-1602,3,7,42,47,Novak Djokovic
2011-frenchopen-1602,3,8,48,51,Roger Federer
2011-frenchopen-1602,3,9,52,55,Novak Djokovic
2011-frenchopen-1602,4,1,1,4,Roger Federer
2011-frenchopen-1602,4,2,5,10,Novak Djokovic
2011-frenchopen-1602,4,3,11,15,Roger Federer
2011-frenchopen-1602,4,4,16,20,Novak Djokovic
2011-frenchopen-1602,4,5,21,24,Roger Federer
2011-frenchopen-1602,4,6,25,30,Novak Djokovic
2011-frenchopen-1602,4,7,31,34,Roger Federer
2011-frenchopen-1602,4,8,35,39,Novak Djokovic
2011-frenchopen-1602,4,9,40,55,Roger Federer
2011-frenchopen-1602,4,10,56,61,Novak Djokovic
2011-frenchopen-1602,4,11,62,71,Roger Federer
2011-frenchopen-1602,4,12,72,79,Novak Djokovic
2011-frenchopen-1602,4,13,80,91,Roger Federer
2011-frenchopen-1701,1,1,1,5,Roger Federer
2011-frenchopen-1701,1,2,6,15,Rafael Nadal
2011-frenchopen-1701,1,3,16,20,Roger Federer
2011-frenchopen-1701,1,4,21,26,Rafael Nadal
2011-frenchopen-1701,1,5,27,32,Roger Federer
2011-frenchopen-1701,1,6,33,38,Rafael Nadal
2011-frenchopen-1701,1,7,39,44,Roger Federer
2011-frenchopen-1701,1,8,45,54,Rafael Nadal
2011-frenchopen-1701,1,9,55,60,Roger Federer
2011-frenchopen-1701,1,10,61,66,Rafael Nadal
2011-frenchopen-1701,1,11,67,74,Roger Federer
2011-frenchopen-1701,1,12,75,80,Rafael Nadal
2011-frenchopen-1701,2,1,1,5,Roger Federer
2011-frenchopen-1701,2,2,6,9,Rafael Nadal
2011-frenchopen-1701,2,3,10,15,Roger Federer
2011-frenchopen-1701,2,4,16,21,Rafael Nadal
2011-frenchopen-1701,2,5,22,31,Roger Federer
2011-frenchopen-1701,2,6,32,39,Rafael Nadal
2011-frenchopen-1701,2,7,40,43,Roger Federer
2011-frenchopen-1701,2,8,44,53,Rafael Nadal
2011-frenchopen-1701,2,9,54,61,Roger Federer
2011-frenchopen-1701,2,10,62,71,Rafael Nadal
2011-frenchopen-1701,2,11,72,75,Roger Federer
2011-frenchopen-1701,2,12,76,80,Rafael Nadal
2011-frenchopen-1701,2,13,81,90,Roger Federer
2011-frenchopen-1701,3,1,1,5,Rafael Nadal
2011-frenchopen-1701,3,2,6,9,Roger Federer
2011-frenchopen-1701,3,3,10,15,Rafael Nadal
2011-frenchopen-1701,3,4,16,23,Roger Federer
2011-frenchopen-1701,3,5,24,31,Rafael Nadal
2011-frenchopen-1701,3,6,32,35,Roger Federer
2011-frenchopen-1701,3,7,36,39,Rafael Nadal
2011-frenchopen-1701,3,8,40,44,Roger Federer
2011-frenchopen-1701,3,9,45,48,Rafael Nadal
2011-frenchopen-1701,3,10,49,53,Roger Federer
2011-frenchopen-1701,3,11,54,58,Rafael Nadal
2011-frenchopen-1701,3,12,59,63,Roger Federer
2011-frenchopen-1701,4,1,1,8,Rafael Nadal
2011-frenchopen-1701,4,2,9,13,Roger Federer
2011-frenchopen-1701,4,3,14,18,Rafael Nadal
2011-frenchopen-1701,4,4,19,22,Roger Federer
2011-frenchopen-1701,4,5,23,28,Rafael Nadal
2011-frenchopen-1701,4,6,29,36,Roger Federer
2011-frenchopen-1701,4,7,37,40,Rafael Nadal
2011-frenchopen-2101,1,1,1,8,Caroline Wozniacki
2011-frenchopen-2101,1,2,9,13,Kimiko Date-Krumm
2011-frenchopen-2101,1,3,14,27,Caroline Wozniacki
2011-frenchopen-2101,1,4,28,32,Kimiko Date-Krumm
2011-frenchopen-2101,1,5,33,37,Caroline Wozniacki
2011-frenchopen-2101,1,6,38,47,Kimiko Date-Krumm
2011-frenchopen-2101,2,1,1,5,Caroline Wozniacki
2011-frenchopen-2101,2,2,6,11,Kimiko Date-Krumm
2011-frenchopen-2101,2,3,12,15,Caroline Wozniacki
2011-frenchopen-2101,2,4,16,23,Kimiko Date-Krumm
2011-frenchopen-2101,2,5,24,27,Caroline Wozniacki
2011-frenchopen-2101,2,6,28,33,Kimiko Date-Krumm
2011-frenchopen-2101,2,7,34,38,Caroline Wozniacki
2011-frenchopen-2101,2,8,39,44,Kimiko Date-Krumm
2011-frenchopen-2102,1,1,1,14,Junri Namigata
2011-frenchopen-2102,1,2,15,19,Aleksandra Wozniak
2011-frenchopen-2102,1,3,20,25,Junri Namigata
2011-frenchopen-2102,1,4,26,33,Aleksandra Wozniak
2011-frenchopen-2102,1,5,34,39,Junri Namigata
2011-frenchopen-2102,1,6,40,45,Aleksandra Wozniak
2011-frenchopen-2102,1,7,46,53,Junri Namigata
2011-frenchopen-2102,2,1,1,5,Aleksandra Wozniak
2011-frenchopen-2102,2,2,6,13,Junri Namigata
2011-frenchopen-2102,2,3,14,19,Aleksandra Wozniak
2011-frenchopen-2102,2,4,20,24,Junri Namigata
2011-frenchopen-2102,2,5,25,30,Aleksandra Wozniak
2011-frenchopen-2102,2,6,31,35,Junri Namigata
2011-frenchopen-2102,2,7,36,39,Aleksandra Wozniak
2011-frenchopen-2104,1,1,1,6,Daniela Hantuchova
2011-frenchopen-2104,1,2,7,14,Shuai Zhang
2011-frenchopen-2104,1,3,15,18,Daniela Hantuchova
2011-frenchopen-2104,1,4,19,24,Shuai Zhang
2011-frenchopen-2104,1,5,25,28,Daniela Hantuchova
2011-frenchopen-2104,1,6,29,33,Shuai Zhang
2011-frenchopen-2104,1,7,34,38,Daniela Hantuchova
2011-frenchopen-2104,1,8,39,43,Shuai Zhang
2011-frenchopen-2104,1,9,44,51,Daniela Hantuchova
2011-frenchopen-2104,2,1,1,8,Shuai Zhang
2011-frenchopen-2104,2,2,9,13,Daniela Hantuchova
2011-frenchopen-2104,2,3,14,21,Shuai Zhang
2011-frenchopen-2104,2,4,22,27,Daniela Hantuchova
2011-frenchopen-2104,2,5,28,31,Shuai Zhang
2011-frenchopen-2104,2,6,32,37,Daniela Hantuchova
2011-frenchopen-2104,2,7,38,43,Shuai Zhang
2011-frenchopen-2104,2,8,44,47,Daniela Hantuchova
